model,day_index,open_phase_model,hardwood_phase_model,open_precipitation_m,hardwood_precipitation_m,open_ground_accumulation_m,hardwood_ground_accumulation_m,precipitation_equal,accumulation_equal,phase_model_equal
B,7821,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7822,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0152,0.0152,0.0,0.0,True,True,True
B,7823,harder_pomeroy_hourly,harder_pomeroy_hourly,0.03529999999999999,0.0352,0.0,0.0,False,True,True
B,7824,harder_pomeroy_hourly,harder_pomeroy_hourly,0.013,0.013,0.0,0.0,True,True,True
B,7825,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7826,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7827,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7828,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7829,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7830,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7831,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7832,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0234,0.0234,0.0,0.0,True,True,True
B,7833,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7834,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7835,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7836,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7837,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7838,harder_pomeroy_hourly,harder_pomeroy_hourly,0.04670000000000001,0.0466,0.0,0.0,False,True,True
B,7839,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7840,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7841,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0091,0.0091,0.0,0.0,True,True,True
B,7842,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7843,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,7844,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0165,0.0165,0.0,0.0,True,True,True
B,7845,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7846,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7847,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7848,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7849,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7850,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7851,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0081,0.0081,0.0,0.0,True,True,True
B,7852,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02839999999999999,0.02839999999999999,0.0,0.0,True,True,True
B,7853,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7854,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7855,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0046,0.0046,0.0,0.0,True,True,True
B,7856,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0221,0.0221,0.0,0.0,True,True,True
B,7857,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7858,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,7859,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,7860,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7861,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0089,0.0089,0.0,0.0,True,True,True
B,7862,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0051,0.0051,0.0,0.0,True,True,True
B,7863,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0046,0.0046,0.0,0.0,True,True,True
B,7864,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7865,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7866,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7867,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.0,0.0,True,True,True
B,7868,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0053,0.0053,0.0,0.0,True,True,True
B,7869,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7870,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7871,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7872,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7873,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7874,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7875,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7876,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0041,0.0041,0.0,0.0,True,True,True
B,7877,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0152,0.0152,0.0,0.0,True,True,True
B,7878,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7879,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7880,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7881,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7882,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,7883,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7884,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7885,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0249,0.0249,0.0,0.0,True,True,True
B,7886,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.0,0.0,True,True,True
B,7887,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7888,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7889,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7890,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7891,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7892,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.0,0.0,True,True,True
B,7893,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0058,0.0058,0.0,0.0,True,True,True
B,7894,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0084,0.0084,0.0,0.0,True,True,True
B,7895,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0107,0.0107,0.0,0.0,True,True,True
B,7896,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7897,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7898,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7899,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7900,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7901,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7902,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0038,0.0038,0.0,0.0,True,True,True
B,7903,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7904,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7905,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7906,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7907,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7908,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7909,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7910,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7911,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7912,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7913,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0157,0.0157,0.0,0.0,True,True,True
B,7914,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7915,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7916,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7917,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0076,0.0076,0.0,0.0,True,True,True
B,7918,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7919,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7920,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7921,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7922,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7923,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0119,0.0119,0.0,0.0,True,True,True
B,7924,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7925,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7926,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0076,0.0076,0.0,0.0,True,True,True
B,7927,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0089,0.0089,0.0,0.0,True,True,True
B,7928,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7929,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7930,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7931,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7932,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7933,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0196,0.0196,0.0,0.0,True,True,True
B,7934,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0193,0.0193,0.0,0.0,True,True,True
B,7935,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7936,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7937,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7938,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0244,0.0244,0.0,0.0,True,True,True
B,7939,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7940,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7941,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0056,0.0056,0.0,0.0,True,True,True
B,7942,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7943,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7944,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7945,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7946,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7947,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7948,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7949,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0048,0.0048,0.0,0.0,True,True,True
B,7950,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7951,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7952,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7953,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7954,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7955,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7956,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7957,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0089,0.0089,0.0,0.0,True,True,True
B,7958,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0058,0.0058,0.0,0.0,True,True,True
B,7959,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7960,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7961,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7962,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7963,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7964,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7965,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7966,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7967,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7968,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0,0.0,True,True,True
B,7969,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7970,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7971,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7972,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7973,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7974,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0066,0.0066,0.0,0.0,True,True,True
B,7975,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7976,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0081,0.0081,0.0,0.0,True,True,True
B,7977,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7978,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7979,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,7980,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7981,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7982,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0025,0.0025,0.0,0.0,True,True,True
B,7983,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7984,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7985,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7986,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7987,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7988,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0025,0.0025,0.0,0.0,True,True,True
B,7989,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7990,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7991,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7992,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7993,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0038,0.0038,0.0,0.0,True,True,True
B,7994,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0041,0.0041,0.0,0.0,True,True,True
B,7995,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7996,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7997,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,7998,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.0,0.0,True,True,True
B,7999,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0086,0.0086,0.0,0.0,True,True,True
B,8000,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8001,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8002,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0041,0.0041,0.0,0.0,True,True,True
B,8003,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0053,0.0053,0.0,0.0,True,True,True
B,8004,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0048,0.0048,0.0,0.0,True,True,True
B,8005,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8006,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8007,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8008,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8009,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8010,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8011,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8012,harder_pomeroy_hourly,harder_pomeroy_hourly,0.01549999999999999,0.01549999999999999,0.01502411123333126,0.01514071422534626,True,False,True
B,8013,harder_pomeroy_hourly,harder_pomeroy_hourly,0.01119999999999999,0.01119999999999999,0.01118873340263932,0.01119175836891241,True,False,True
B,8014,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8015,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8016,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8017,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0066,0.0066,0.00638256584857453,0.00642568185653701,True,False,True
B,8018,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0168,0.0167,2.066838789398e-05,2.501263802124e-05,False,False,True
B,8019,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8020,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8021,harder_pomeroy_hourly,harder_pomeroy_hourly,0.018,0.0179,0.01799787406726076,0.01789804643736516,False,False,True
B,8022,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0079,0.0079,0.00789347864708524,0.00789382234310375,True,False,True
B,8023,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8024,harder_pomeroy_hourly,harder_pomeroy_hourly,0.002,0.002,0.00199985050051111,0.00199985444421235,True,False,True
B,8025,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8026,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8027,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0107,0.0107,0.0106536452960479,0.01066619591997199,True,False,True
B,8028,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8029,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8030,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8031,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8032,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8033,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8034,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8035,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8036,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8037,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8038,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8039,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8040,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8041,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0091,0.0091,0.00663277478487626,0.00681771261054599,True,False,True
B,8042,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.00739425700977163,0.0073959210821015,True,False,True
B,8043,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8044,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.00149932231840328,0.00149951277277114,True,False,True
B,8045,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8046,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0053,0.0053,0.00441124639255888,0.0046832706012693,True,False,True
B,8047,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0107,0.0107,0.0049637985081855,0.00559992706656871,True,False,True
B,8048,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0099,0.0099,0.00891801485423502,0.00914295898364824,True,False,True
B,8049,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8050,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8051,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8052,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0038,0.0038,0.0036184473776709,0.0036620175409982,True,False,True
B,8053,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8054,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0063,0.0063,0.00629999698350799,0.00629999793748038,True,False,True
B,8055,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8056,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.00359999691054443,0.00359999762494056,True,False,True
B,8057,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8058,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8059,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0069,0.0069,0.00180762684379602,0.00199913900648064,True,False,True
B,8060,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8061,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8062,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8063,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8064,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0071,0.0071,0.00591623534392159,0.0059349585890596,True,False,True
B,8065,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0033,0.0033,0.00237575299516083,0.0024140366821826,True,False,True
B,8066,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0155,0.0155,0.01549438457694454,0.01549579220556621,True,False,True
B,8067,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0094,0.0094,0.00939959242694938,0.00939959424701754,True,False,True
B,8068,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8069,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8070,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8071,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8072,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8073,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,8074,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
