Latitude: 43.928928  Longitude: -71.765647
X & Y on Lambert Conformal Conic: 2120775.51 513754.32
Tile: 11935
Elevation: 588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
2003,208,52573.97,22.74,13.68,1564.68
2003,209,52444.68,19.59,11.45,1351.53
2003,210,52312.91,23.23,8.69,1123.48
2003,211,52178.74,25.76,9.92,1220.45
2003,212,52042.23,25.91,11.10,1321.12
2003,213,51903.44,17.24,11.98,1399.75
2003,214,51762.44,23.00,13.03,1500.24
2003,215,51619.31,25.05,14.11,1609.61
2003,216,51474.10,24.10,17.03,1940.11
2003,217,51326.88,26.08,17.71,2024.99
2003,218,51177.71,24.67,17.94,2055.73
2003,219,51026.66,24.59,15.26,1733.01
2003,220,50873.79,24.46,16.58,1886.09
2003,221,50719.16,25.67,16.92,1926.34
2003,222,50562.83,25.03,18.46,2123.52
2003,223,50404.86,25.05,17.77,2033.37
2003,224,50245.30,22.85,17.83,2040.57
2003,225,50084.22,25.87,17.64,2016.77
2003,226,49921.68,25.27,14.26,1625.16
2003,227,49757.71,26.96,12.57,1455.46
2003,228,49592.39,24.64,13.84,1581.18
2003,229,49425.77,23.15,12.42,1441.25
2003,230,49257.89,22.98,12.37,1436.14
2003,231,49088.80,24.61,10.63,1280.26
2003,232,48918.56,26.91,10.85,1299.04
2003,233,48747.22,27.44,13.78,1574.92
2003,234,48574.81,26.54,13.95,1592.84
2003,235,48401.40,19.89,9.46,1183.47
2003,236,48227.01,17.46,4.53,843.79
2003,237,48051.71,18.47,7.78,1056.44
2003,238,47875.52,22.22,10.24,1247.25
2003,239,47698.50,23.64,10.18,1242.00
2003,240,47520.68,17.67,6.34,957.10
2003,241,47342.11,22.12,5.74,917.92
2003,242,47162.82,20.13,5.25,887.04
2003,243,46982.85,17.90,3.27,772.29
2003,244,46802.24,18.00,5.16,881.45
2003,245,46621.03,17.49,8.09,1078.90
2003,246,46439.25,18.31,9.31,1171.42
2003,247,46256.94,19.04,10.70,1285.94
2003,248,46074.13,18.58,8.68,1122.90
2003,249,45890.86,20.61,6.76,985.36
2003,250,45707.16,20.52,6.15,944.24
2003,251,45523.05,19.02,5.58,907.64
2003,252,45338.59,17.74,3.29,773.32
2003,253,45153.78,20.22,3.49,784.46
2003,254,44968.67,22.79,5.24,886.49
2003,255,44783.29,21.37,7.82,1059.55
2003,256,44597.66,22.09,5.84,924.15
2003,257,44411.82,21.19,9.22,1164.71
2003,258,44225.79,22.13,15.25,1732.14
2003,259,44039.61,18.99,13.60,1556.37
2003,260,43853.30,19.80,7.04,1004.43
2003,261,43666.89,19.50,6.42,962.29
2003,262,43480.40,19.63,7.99,1071.84
2003,263,43293.88,22.36,12.29,1428.50
2003,264,43107.34,18.02,6.44,963.62
2003,265,42920.82,19.78,5.84,924.62
2003,266,42734.34,16.19,7.10,1008.38
2003,267,42547.93,17.79,5.22,885.27
2003,268,42361.62,19.69,5.60,908.99
2003,269,42175.43,16.55,5.45,899.60
2003,270,41989.40,17.95,7.34,1025.05
2003,271,41803.56,17.02,11.74,1377.65
2003,272,41617.93,15.02,6.74,983.57
2003,273,41432.54,11.83,2.77,745.34
2003,274,41247.43,8.01,0.88,651.08
2003,275,41062.63,9.47,-1.08,564.31
2003,276,40878.16,9.84,-2.39,512.37
2003,277,40694.05,8.12,-1.41,550.82
2003,278,40510.34,8.05,-1.21,558.90
2003,279,40327.07,8.43,-2.50,508.10
2003,280,40144.26,11.49,-3.41,475.05
2003,281,39961.94,18.12,-1.58,544.19
2003,282,39780.16,21.91,1.65,688.05
2003,283,39598.94,20.10,5.89,927.81
2003,284,39418.33,21.04,6.35,957.29
2003,285,39238.36,16.76,4.99,871.41
2003,286,39059.07,15.01,4.24,826.76
2003,287,38880.49,14.32,0.99,656.10
2003,288,38702.66,12.64,0.71,643.02
2003,289,38525.64,8.07,-0.58,585.37
2003,290,38349.45,7.08,-2.24,517.95
2003,291,38174.13,6.36,-2.94,491.83
2003,292,37999.75,5.12,-4.03,453.15
2003,293,37826.32,6.25,-5.82,395.85
2003,294,37653.91,10.11,-3.17,483.63
2003,295,37482.56,1.13,-1.18,560.18
2003,296,37312.31,0.54,-3.62,467.37
2003,297,37143.22,1.98,-3.97,455.30
2003,298,36975.33,8.94,-4.94,423.33
2003,299,36808.69,14.28,-0.63,583.31
2003,300,36643.37,14.25,5.85,924.83
2003,301,36479.40,11.19,2.73,743.09
2003,302,36316.84,9.73,2.35,723.55
2003,303,36155.75,8.91,2.48,729.82
2003,304,35996.19,14.96,-1.16,561.25
2003,305,35838.20,18.17,0.86,649.82
2003,306,35681.86,7.60,4.42,837.03
2003,307,35527.22,7.85,4.73,855.41
2003,308,35374.34,3.66,1.34,672.99
2003,309,35223.27,10.23,-0.52,587.95
2003,310,35074.09,7.91,0.80,647.03
2003,311,34926.86,7.84,-0.56,586.34
2003,312,34781.64,-2.11,-8.02,334.05
2003,313,34638.49,-2.15,-12.36,236.72
2003,314,34497.48,4.44,-10.73,269.81
2003,315,34358.68,2.78,-8.71,316.52
2003,316,34222.15,8.32,-4.16,448.77
2003,317,34087.96,7.51,-1.82,534.55
2003,318,33956.18,-3.72,-8.50,321.77
2003,319,33826.87,-2.89,-9.97,286.55
2003,320,33700.11,3.16,-9.79,290.60
2003,321,33575.96,4.29,-5.26,412.97
2003,322,33454.49,6.20,-5.31,411.43
2003,323,33335.77,11.97,-3.28,479.36
2003,324,33219.87,6.44,-0.35,595.41
2003,325,33106.86,11.07,0.38,627.59
2003,326,32996.80,10.03,-0.64,582.98
2003,327,32889.76,9.87,-3.50,471.67
2003,328,32785.81,9.32,-5.35,410.25
2003,329,32685.02,2.52,-4.03,453.36
2003,330,32587.44,3.47,-5.83,395.33
2003,331,32493.15,7.65,-4.28,444.68
2003,332,32402.21,13.97,-1.89,531.84
2003,333,32314.67,4.41,-1.72,538.50
2003,334,32230.60,1.68,-5.10,418.15
2003,335,32150.06,2.81,-4.49,437.72
2003,336,32073.11,-7.61,-12.27,238.34
2003,337,31999.80,-8.84,-16.74,164.92
2003,338,31930.18,-6.39,-16.67,165.97
2003,339,31864.31,-7.12,-17.06,160.57
2003,340,31802.24,-7.17,-15.99,175.64
2003,341,31744.00,-7.31,-11.87,246.14
2003,342,31689.66,-2.67,-10.70,270.38
2003,343,31639.24,-2.92,-18.65,140.30
2003,344,31592.79,4.45,-17.98,148.57
2003,345,31550.34,7.96,-13.33,218.84
2003,346,31511.94,-1.72,-6.24,383.34
2003,347,31477.60,-8.86,-14.89,192.48
2003,348,31447.36,-4.84,-17.90,149.59
2003,349,31421.24,-3.83,-17.02,161.16
2003,350,31399.26,1.27,-10.31,278.92
2003,351,31381.44,5.35,-10.63,271.92
2003,352,31367.79,-1.82,-7.85,338.51
2003,353,31358.33,-2.96,-12.46,234.76
2003,354,31353.07,-5.31,-13.38,217.84
2003,355,31352.00,-4.13,-17.53,154.33
2003,356,31355.13,0.05,-13.48,216.10
2003,357,31362.46,5.46,-6.44,377.46
2003,358,31373.97,8.71,-4.91,424.01
2003,359,31389.67,3.57,-2.72,499.97
2003,360,31409.53,-0.11,-5.25,413.21
2003,361,31433.55,1.44,-6.20,384.29
2003,362,31461.70,4.25,-10.41,276.77
2003,363,31493.96,4.90,-8.90,311.91
2003,364,31530.30,5.65,-7.44,349.45
2003,365,31570.69,2.29,-4.22,446.79
2004,1,31615.31,-0.96,-4.76,428.88
2004,2,31663.73,-1.92,-8.12,331.44
2004,3,31716.10,3.20,-6.24,383.32
2004,4,31772.38,3.46,-3.65,466.50
2004,5,31832.52,-3.03,-5.46,406.92
2004,6,31896.49,-5.14,-10.74,269.48
2004,7,31964.22,-11.60,-18.58,141.15
2004,8,32035.68,-18.92,-26.20,71.89
2004,9,32110.80,-19.87,-28.44,58.41
2004,10,32189.54,-19.30,-27.54,63.48
2004,11,32271.83,-10.71,-26.92,67.27
2004,12,32357.63,-5.36,-21.37,110.88
2004,13,32446.86,-4.20,-18.31,144.41
2004,14,32539.47,-22.97,-31.13,45.23
2004,15,32635.40,-23.25,-31.12,45.29
2004,16,32734.58,-13.95,-29.68,51.96
2004,17,32836.94,-5.47,-23.21,94.16
2004,18,32942.43,-4.43,-15.84,177.80
2004,19,33050.98,-10.17,-14.60,197.12
2004,20,33162.51,-10.16,-15.69,180.11
2004,21,33276.96,-8.54,-15.63,181.00
2004,22,33394.27,-6.53,-18.55,141.49
2004,23,33514.36,-14.91,-22.16,103.42
2004,24,33637.16,-18.28,-27.64,62.91
2004,25,33762.61,-17.64,-28.14,60.06
2004,26,33890.64,-7.97,-26.75,68.34
2004,27,34021.19,-7.68,-22.36,101.61
2004,28,34154.17,-4.72,-20.81,116.42
2004,29,34289.53,-9.51,-13.26,220.06
2004,30,34427.19,-9.89,-17.03,161.03
2004,31,34567.09,-11.39,-18.43,142.92
2004,32,34709.17,-3.19,-17.46,155.20
2004,33,34853.36,-0.75,-13.66,212.96
2004,34,34999.59,-0.93,-14.33,201.59
2004,35,35147.79,0.04,-13.32,218.87
2004,36,35297.91,-3.96,-11.24,259.02
2004,37,35449.88,-2.77,-9.80,290.50
2004,38,35603.65,0.07,-11.49,253.94
2004,39,35759.14,-8.02,-20.03,124.56
2004,40,35916.30,0.98,-18.48,142.37
2004,41,36075.08,1.11,-12.14,240.89
2004,42,36235.40,-4.19,-10.46,275.58
2004,43,36397.23,-4.15,-18.44,142.86
2004,44,36560.49,-0.81,-15.19,187.67
2004,45,36725.14,-0.99,-9.91,288.04
2004,46,36891.12,-13.28,-22.44,100.82
2004,47,37058.39,-8.34,-25.64,75.65
2004,48,37226.88,-7.38,-23.59,91.08
2004,49,37396.55,0.26,-21.24,112.09
2004,50,37567.35,-1.73,-15.25,186.79
2004,51,37739.23,1.31,-11.53,253.17
2004,52,37912.15,-0.37,-6.84,365.84
2004,53,38086.06,-1.10,-6.13,386.52
2004,54,38260.91,-1.35,-8.63,318.35
2004,55,38436.66,-0.97,-14.94,191.62
2004,56,38613.27,-1.63,-15.09,189.24
2004,57,38790.70,-1.36,-13.44,216.73
2004,58,38968.90,1.15,-13.44,216.81
2004,59,39147.84,4.40,-12.10,241.80
2004,60,39327.48,5.94,-8.85,313.00
2004,61,39507.77,10.61,-5.22,414.18
2004,62,39688.68,8.97,-2.57,505.74
2004,63,39870.19,3.03,-1.79,535.70
2004,64,40052.24,3.25,-3.84,459.96
2004,65,40234.80,6.01,-2.24,518.03
2004,66,40417.85,9.11,-2.71,500.32
2004,67,40601.34,-0.68,-5.93,392.40
2004,68,40785.25,-1.25,-5.45,407.01
2004,69,40969.54,-2.10,-6.22,383.93
2004,70,41154.18,3.17,-6.41,378.16
2004,71,41339.14,7.11,-7.07,359.45
2004,72,41524.39,3.40,-7.84,338.60
2004,73,41709.90,-2.48,-8.79,314.58
2004,74,41895.64,3.26,-11.36,256.47
2004,75,42081.58,1.77,-9.62,294.73
2004,76,42267.69,-3.75,-8.35,325.57
2004,77,42453.94,-3.59,-10.03,285.28
2004,78,42640.31,-2.05,-10.62,272.07
2004,79,42826.76,-0.15,-9.67,293.47
2004,80,43013.26,0.75,-11.64,250.83
2004,81,43199.80,2.55,-11.23,259.17
2004,82,43386.33,-9.31,-15.89,177.06
2004,83,43572.84,-1.35,-17.76,151.27
2004,84,43759.29,5.23,-13.96,185.75
2004,85,43945.65,5.47,-7.05,360.16
2004,86,44131.90,13.19,1.04,631.74
2004,87,44318.01,11.13,1.80,661.09
2004,88,44503.95,10.75,-2.11,463.82
2004,89,44689.69,10.56,-3.50,410.71
2004,90,44875.20,8.83,-4.50,389.98
2004,91,45060.45,5.38,-2.52,507.60
2004,92,45245.41,6.93,-2.01,526.84
2004,93,45430.06,2.36,0.11,615.73
2004,94,45614.35,5.21,-0.69,580.77
2004,95,45798.26,5.31,-1.29,555.56
2004,96,45981.75,-3.28,-7.92,336.51
2004,97,46164.80,0.94,-8.85,312.97
2004,98,46347.37,6.93,-6.95,362.91
2004,99,46529.42,8.82,-6.19,375.03
2004,100,46710.92,7.89,-5.55,400.93
2004,101,46891.84,5.95,-5.39,409.06
2004,102,47072.13,5.72,-6.24,383.37
2004,103,47251.77,8.78,-6.01,390.05
2004,104,47430.71,7.17,-4.60,434.24
2004,105,47608.91,9.93,0.26,622.55
2004,106,47786.34,8.30,-0.26,599.24
2004,107,47962.95,10.62,-4.12,450.20
2004,108,48138.71,18.77,-2.48,473.35
2004,109,48313.56,14.87,-0.44,579.52
2004,110,48487.47,26.25,4.74,844.82
2004,111,48660.39,11.26,1.65,687.83
2004,112,48832.27,12.42,-2.62,503.79
2004,113,49003.08,19.94,1.90,648.24
2004,114,49172.75,9.35,3.60,790.52
2004,115,49341.25,9.22,0.17,618.25
2004,116,49508.51,10.18,-4.47,438.36
2004,117,49674.50,6.62,-1.34,553.73
2004,118,49839.15,13.33,1.19,665.56
2004,119,50002.42,6.53,-0.49,589.42
2004,120,50164.24,22.01,-2.70,463.60
2004,121,50324.57,25.18,5.13,807.12
2004,122,50483.35,25.08,9.37,1115.53
2004,123,50640.52,21.37,10.88,1301.47
2004,124,50796.01,15.88,9.11,1156.08
2004,125,50949.78,7.42,-1.01,567.07
2004,126,51101.76,9.14,-3.40,475.30
2004,127,51251.88,17.07,0.06,613.53
2004,128,51400.09,16.96,1.11,661.96
2004,129,51546.33,9.97,-2.45,510.23
2004,130,51690.51,17.66,1.68,685.38
2004,131,51832.60,14.58,3.56,788.35
2004,132,51972.51,23.17,6.92,961.55
2004,133,52110.18,25.61,6.80,923.25
2004,134,52245.54,22.23,9.76,1207.93
2004,135,52378.53,25.56,7.05,944.39
2004,136,52509.07,26.59,9.43,1180.88
2004,137,52637.11,16.29,9.03,1149.90
2004,138,52762.57,20.72,7.40,1029.12
2004,139,52885.38,20.40,9.19,1162.58
2004,140,53005.47,18.23,8.23,1088.81
2004,141,53122.79,20.01,3.45,782.26
2004,142,53237.25,19.62,6.35,957.59
2004,143,53348.78,9.95,7.90,1065.08
2004,144,53457.33,14.11,5.33,892.52
2004,145,53562.83,12.60,6.76,985.30
2004,146,53665.20,12.59,7.03,1003.72
2004,147,53764.39,10.65,5.73,917.10
2004,148,53860.32,19.37,5.99,934.11
2004,149,53952.94,13.61,6.47,965.52
2004,150,54042.18,10.35,2.09,710.00
2004,151,54127.98,13.95,1.56,683.39
2004,152,54210.29,18.65,0.68,641.70
2004,153,54289.03,8.34,3.51,785.50
2004,154,54364.16,16.79,5.07,876.10
2004,155,54435.63,14.83,4.47,840.46
2004,156,54503.37,17.27,4.11,819.11
2004,157,54567.34,19.59,4.09,817.96
2004,158,54627.49,17.69,5.92,929.60
2004,159,54683.78,22.03,7.33,1024.64
2004,160,54736.16,26.39,8.82,1133.88
2004,161,54784.59,27.66,11.13,1323.32
2004,162,54829.03,17.08,8.55,1113.39
2004,163,54869.45,16.00,1.95,703.11
2004,164,54905.82,18.21,1.21,666.62
2004,165,54938.10,22.82,3.86,805.03
2004,166,54966.28,20.07,9.69,1201.85
2004,167,54990.32,24.29,13.11,1507.52
2004,168,55010.21,23.86,10.61,1278.44
2004,169,55025.94,24.16,11.69,1373.01
2004,170,55037.48,24.40,13.05,1501.69
2004,171,55044.84,20.94,11.63,1367.73
2004,172,55047.99,16.17,3.88,806.11
2004,173,55046.95,20.27,4.96,869.35
2004,174,55041.71,15.55,8.09,1078.55
2004,175,55032.28,21.42,10.52,1270.53
2004,176,55018.67,23.17,8.28,1092.84
2004,177,55000.87,19.63,9.35,1174.81
2004,178,54978.92,18.26,8.63,1119.29
2004,179,54952.83,18.85,5.00,871.84
2004,180,54922.61,19.22,6.17,945.46
2004,181,54888.30,20.34,8.86,1136.41
2004,182,54849.92,20.62,8.55,1113.45
2004,183,54807.50,24.64,8.37,1099.75
2004,184,54761.08,21.98,9.54,1190.10
2004,185,54710.69,23.27,9.17,1160.68
2004,186,54656.37,25.42,9.31,1172.12
2004,187,54598.16,19.72,12.02,1403.91
2004,188,54536.11,22.05,13.49,1546.11
2004,189,54470.26,24.60,8.49,1108.78
2004,190,54400.67,19.68,10.91,1303.97
2004,191,54327.38,20.19,13.69,1566.18
2004,192,54250.45,21.65,11.42,1348.91
2004,193,54169.94,22.61,10.99,1311.16
2004,194,54085.89,23.25,12.20,1420.34
2004,195,53998.38,18.49,12.33,1432.32
2004,196,53907.46,19.17,13.20,1516.63
2004,197,53813.19,19.49,13.46,1542.46
2004,198,53715.63,21.55,13.66,1562.46
2004,199,53614.86,23.85,14.39,1638.22
2004,200,53510.93,24.67,13.85,1581.75
2004,201,53403.91,21.94,14.33,1632.22
2004,202,53293.87,24.49,15.23,1729.77
2004,203,53180.88,26.04,13.17,1513.85
2004,204,53065.00,26.82,14.37,1636.00
2004,205,52946.30,23.13,15.83,1797.28
2004,206,52824.85,21.73,12.25,1424.70
2004,207,52700.71,18.80,8.53,1111.72
2004,208,52573.97,22.33,10.11,1236.80
2004,209,52444.68,18.24,11.02,1313.47
2004,210,52312.91,19.03,12.18,1418.30
2004,211,52178.74,24.04,12.42,1441.29
2004,212,52042.23,26.06,13.50,1546.54
2004,213,51903.44,25.82,15.08,1712.83
2004,214,51762.44,25.56,16.43,1868.30
2004,215,51619.31,25.80,14.54,1654.22
2004,216,51474.10,26.69,13.07,1504.04
2004,217,51326.88,21.63,12.95,1491.64
2004,218,51177.71,19.84,9.82,1212.62
2004,219,51026.66,16.90,5.62,910.31
2004,220,50873.79,18.33,6.06,938.74
2004,221,50719.16,19.24,7.98,1070.63
2004,222,50562.83,22.33,7.62,1045.09
2004,223,50404.86,24.64,9.30,1171.17
2004,224,50245.30,23.81,12.05,1406.89
2004,225,50084.22,21.52,14.51,1651.57
2004,226,49921.68,21.51,16.68,1897.51
2004,227,49757.71,21.84,14.24,1622.34
2004,228,49592.39,20.79,12.07,1408.72
2004,229,49425.77,17.34,13.09,1505.92
2004,230,49257.89,22.07,9.59,1194.19
2004,231,49088.80,22.69,9.98,1225.73
2004,232,48918.56,22.26,10.43,1263.45
2004,233,48747.22,22.24,14.01,1598.64
2004,234,48574.81,18.29,11.33,1341.52
2004,235,48401.40,19.79,5.58,908.14
2004,236,48227.01,22.76,6.82,989.10
2004,237,48051.71,20.52,7.43,1031.32
2004,238,47875.52,22.49,6.51,968.11
2004,239,47698.50,24.69,7.51,1037.03
2004,240,47520.68,25.14,11.18,1327.55
2004,241,47342.11,26.48,13.17,1513.40
2004,242,47162.82,25.54,16.75,1906.44
2004,243,46982.85,25.76,16.33,1856.32
2004,244,46802.24,21.49,15.74,1787.90
2004,245,46621.03,20.02,8.88,1138.58
2004,246,46439.25,19.13,6.11,941.53
2004,247,46256.94,23.26,5.85,925.12
2004,248,46074.13,21.86,7.23,1017.46
2004,249,45890.86,17.36,10.20,1243.79
2004,250,45707.16,19.99,11.02,1313.49
2004,251,45523.05,23.04,9.22,1164.50
2004,252,45338.59,19.99,10.94,1306.88
2004,253,45153.78,20.91,12.06,1407.37
2004,254,44968.67,16.72,11.48,1354.23
2004,255,44783.29,21.47,8.25,1090.38
2004,256,44597.66,22.34,7.84,1060.99
2004,257,44411.82,17.97,7.20,1015.02
2004,258,44225.79,19.42,4.45,839.26
2004,259,44039.61,21.34,5.37,894.53
2004,260,43853.30,22.48,9.30,1171.23
2004,261,43666.89,21.01,10.53,1271.84
2004,262,43480.40,12.93,7.72,1052.05
2004,263,43293.88,9.95,2.65,738.74
2004,264,43107.34,16.14,1.67,688.84
2004,265,42920.82,18.18,3.31,774.14
2004,266,42734.34,22.49,7.29,1021.76
2004,267,42547.93,21.00,9.73,1205.37
2004,268,42361.62,22.41,5.44,899.25
2004,269,42175.43,21.97,5.49,902.24
2004,270,41989.40,18.77,7.59,1042.93
2004,271,41803.56,21.50,4.66,851.63
2004,272,41617.93,15.89,5.40,896.74
2004,273,41432.54,16.44,7.94,1068.01
2004,274,41247.43,17.06,2.88,751.10
2004,275,41062.63,18.83,3.02,758.87
2004,276,40878.16,13.67,6.41,961.68
2004,277,40694.05,14.98,1.76,693.63
2004,278,40510.34,16.38,0.80,647.29
2004,279,40327.07,7.23,-1.38,552.19
2004,280,40144.26,13.00,-3.66,465.93
2004,281,39961.94,18.72,-2.34,514.33
2004,282,39780.16,21.99,2.52,731.98
2004,283,39598.94,17.71,5.96,932.14
2004,284,39418.33,12.88,4.98,870.85
2004,285,39238.36,11.17,4.23,826.08
2004,286,39059.07,9.78,4.19,824.16
2004,287,38880.49,17.20,2.61,736.74
2004,288,38702.66,16.24,1.01,657.19
2004,289,38525.64,11.82,1.91,700.86
2004,290,38349.45,12.20,6.16,945.32
2004,291,38174.13,7.64,1.41,676.27
2004,292,37999.75,8.61,0.62,638.88
2004,293,37826.32,8.22,-1.07,564.62
2004,294,37653.91,10.18,-2.01,526.85
2004,295,37482.56,8.70,-3.61,467.65
2004,296,37312.31,7.88,-2.99,489.97
2004,297,37143.22,9.29,-1.64,541.67
2004,298,36975.33,8.68,-1.03,566.64
2004,299,36808.69,9.87,-0.81,575.58
2004,300,36643.37,11.83,-2.27,516.83
2004,301,36479.40,10.78,-2.01,526.81
2004,302,36316.84,8.96,-4.17,448.62
2004,303,36155.75,10.40,-4.14,449.49
2004,304,35996.19,11.99,-2.82,496.09
2004,305,35838.20,14.15,1.83,696.99
2004,306,35681.86,6.41,2.60,736.15
2004,307,35527.22,5.90,-1.50,547.25
2004,308,35374.34,4.44,-2.38,512.72
2004,309,35223.27,6.42,-4.36,442.28
2004,310,35074.09,4.27,-5.34,410.60
2004,311,34926.86,8.10,-3.21,482.06
2004,312,34781.64,10.30,-0.89,572.30
2004,313,34638.49,3.12,-3.59,468.61
2004,314,34497.48,-3.15,-9.21,304.27
2004,315,34358.68,1.69,-12.08,242.04
2004,316,34222.15,7.89,-10.23,280.78
2004,317,34087.96,-0.48,-5.14,416.79
2004,318,33956.18,1.25,-7.97,335.22
2004,319,33826.87,4.54,-9.95,287.09
2004,320,33700.11,8.52,-8.10,331.86
2004,321,33575.96,5.74,-3.51,471.31
2004,322,33454.49,5.45,-4.44,439.60
2004,323,33335.77,7.50,-3.24,480.97
2004,324,33219.87,8.75,-1.76,536.77
2004,325,33106.86,5.13,-3.85,459.55
2004,326,32996.80,3.47,-2.67,502.00
2004,327,32889.76,5.22,-1.21,558.83
2004,328,32785.81,6.20,-5.13,417.21
2004,329,32685.02,9.03,-4.21,447.17
2004,330,32587.44,14.03,-1.72,538.24
2004,331,32493.15,-2.59,-9.31,301.95
2004,332,32402.21,2.29,-9.92,287.81
2004,333,32314.67,6.90,-5.78,396.99
2004,334,32230.60,2.53,-1.45,549.08
2004,335,32150.06,5.03,-3.62,467.52
2004,336,32073.11,5.89,-4.35,442.60
2004,337,31999.80,0.90,-3.67,465.77
2004,338,31930.18,-1.99,-5.76,397.59
2004,339,31864.31,0.13,-10.86,267.03
2004,340,31802.24,1.72,-12.10,241.68
2004,341,31744.00,-5.64,-15.13,188.75
2004,342,31689.66,0.52,-12.15,240.68
2004,343,31639.24,5.17,-8.53,320.96
2004,344,31592.79,1.84,-6.51,375.29
2004,345,31550.34,1.17,-2.92,492.57
2004,346,31511.94,1.71,-1.75,537.27
2004,347,31477.60,-0.67,-3.45,473.58
2004,348,31447.36,0.28,-4.22,446.69
2004,349,31421.24,-7.57,-11.50,253.65
2004,350,31399.26,-7.57,-15.43,184.09
2004,351,31381.44,-0.10,-15.24,186.99
2004,352,31367.79,-1.11,-16.26,171.65
2004,353,31358.33,-3.22,-17.30,157.28
2004,354,31353.07,0.09,-14.48,199.13
2004,355,31352.00,-12.23,-18.46,142.61
2004,356,31355.13,-10.09,-24.65,82.77
2004,357,31362.46,0.70,-22.20,103.00
2004,358,31373.97,9.83,-13.14,222.16
2004,359,31389.67,-2.29,-11.40,255.82
2004,360,31409.53,-7.97,-13.86,209.42
2004,361,31433.55,-8.85,-14.54,198.02
2004,362,31461.70,-10.46,-15.61,181.25
2004,363,31493.96,-5.64,-19.62,129.06
2004,364,31530.30,-1.65,-14.55,198.00
2004,365,31570.69,0.09,-10.95,265.04
2005,1,31615.31,4.65,-5.55,404.12
2005,2,31663.73,1.04,-10.68,270.79
2005,3,31716.10,4.20,-8.68,317.17
2005,4,31772.38,0.92,-3.64,466.92
2005,5,31832.52,-5.54,-8.05,333.11
2005,6,31896.49,-2.23,-10.00,285.86
2005,7,31964.22,-2.39,-9.97,286.56
2005,8,32035.68,-4.43,-9.33,301.43
2005,9,32110.80,-1.40,-11.41,255.60
2005,10,32189.54,0.69,-10.83,267.64
2005,11,32271.83,-4.08,-13.21,220.94
2005,12,32357.63,-0.82,-9.99,286.02
2005,13,32446.86,10.73,-5.01,420.97
2005,14,32539.47,7.99,-5.74,398.11
2005,15,32635.40,-7.46,-12.64,231.48
2005,16,32734.58,-7.46,-15.19,187.71
2005,17,32836.94,-10.14,-16.88,162.99
2005,18,32942.43,-17.48,-23.70,90.13
2005,19,33050.98,-11.77,-24.19,86.28
2005,20,33162.51,-10.51,-24.12,86.77
2005,21,33276.96,-18.46,-25.26,78.32
2005,22,33394.27,-14.40,-27.31,64.85
2005,23,33514.36,-12.44,-26.31,71.17
2005,24,33637.16,-10.18,-23.74,89.80
2005,25,33762.61,-11.04,-22.02,104.72
2005,26,33890.64,-11.39,-19.48,130.63
2005,27,34021.19,-14.59,-24.04,87.41
2005,28,34154.17,-10.46,-25.62,75.79
2005,29,34289.53,-3.27,-24.51,83.85
2005,30,34427.19,-1.06,-19.62,129.07
2005,31,34567.09,-0.37,-17.99,148.40
2005,32,34709.17,1.45,-20.05,124.29
2005,33,34853.36,2.39,-19.31,132.58
2005,34,34999.59,2.64,-16.93,162.31
2005,35,35147.79,6.40,-13.60,213.98
2005,36,35297.91,7.86,-7.67,343.13
2005,37,35449.88,8.48,-7.33,352.24
2005,38,35603.65,9.83,-6.62,372.33
2005,39,35759.14,4.71,-4.52,436.76
2005,40,35916.30,3.53,-1.85,533.22
2005,41,36075.08,-0.94,-4.07,451.78
2005,42,36235.40,-5.89,-11.05,262.96
2005,43,36397.23,-2.46,-12.09,241.94
2005,44,36560.49,-5.25,-11.33,257.09
2005,45,36725.14,-0.52,-17.30,157.36
2005,46,36891.12,5.58,-15.36,185.15
2005,47,37058.39,7.02,-3.91,457.50
2005,48,37226.88,-2.04,-8.56,320.30
2005,49,37396.55,-5.70,-14.16,204.43
2005,50,37567.35,-8.81,-19.12,134.68
2005,51,37739.23,-8.27,-18.33,144.13
2005,52,37912.15,-7.58,-16.22,172.29
2005,53,38086.06,-2.88,-12.52,233.65
2005,54,38260.91,-4.90,-11.77,248.20
2005,55,38436.66,-6.59,-19.61,129.20
2005,56,38613.27,-4.92,-16.81,163.99
2005,57,38790.70,-4.82,-20.06,124.23
2005,58,38968.90,-5.41,-19.26,133.08
2005,59,39147.84,-1.66,-15.20,187.55
2005,60,39327.48,-4.30,-15.15,188.33
2005,61,39507.77,-6.39,-11.27,258.35
2005,62,39688.68,-8.99,-15.81,178.26
2005,63,39870.19,-5.85,-19.25,133.24
2005,64,40052.24,-0.66,-17.40,156.06
2005,65,40234.80,-0.78,-11.93,244.97
2005,66,40417.85,2.98,-10.62,272.15
2005,67,40601.34,0.75,-12.07,242.38
2005,68,40785.25,-12.37,-19.07,135.34
2005,69,40969.54,-7.10,-22.09,104.04
2005,70,41154.18,-3.76,-20.73,117.20
2005,71,41339.14,-1.88,-14.35,201.25
2005,72,41524.39,-0.05,-7.87,338.02
