scenario,member_or_default,event_id,operator,model_level,threshold_gsi21,direction,crossing_sequence,crossing_ordinal,crossing_date,inside_event_window
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.40,0.068220183456150205,rising,5,739271.913115417,2025-01-20,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.40,0.068220183456150205,falling,6,739311.200607978,2025-03-01,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.40,0.068220183456150205,rising,7,739624.331714057,2026-01-08,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.40,0.068220183456150205,falling,8,739628.978757051,2026-01-12,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,rising,1,738509.357217136,2022-12-20,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,falling,2,738553.983305204,2023-02-02,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,rising,3,738555.156798188,2023-02-04,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,falling,4,738567.604883218,2023-02-16,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,rising,5,738889.758795733,2024-01-04,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,falling,6,738909.800915158,2024-01-24,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,rising,7,739274.695611424,2025-01-23,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.60,0.10233027518422531,falling,8,739306.582214121,2025-02-24,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,rising,1,738510.622775303,2022-12-21,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,falling,2,738551.715582550,2023-01-31,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,rising,3,738557.915964896,2023-02-06,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,falling,4,738566.003578625,2023-02-15,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,rising,5,738891.159837189,2024-01-06,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,falling,6,738908.041593502,2024-01-23,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,rising,7,739276.148768415,2025-01-25,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.70,0.11938532104826285,falling,8,739304.214358118,2025-02-22,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,rising,1,738513.498949926,2022-12-24,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,falling,2,738544.841695204,2023-01-24,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,rising,3,738548.659719888,2023-01-28,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,falling,4,738550.829653311,2023-01-30,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,rising,5,738559.235832671,2023-02-08,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,falling,6,738564.695051948,2023-02-13,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,rising,7,738891.804470915,2024-01-06,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,falling,8,738907.441530730,2024-01-22,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,rising,9,739276.893737069,2025-01-25,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.75,0.12791284398028163,falling,10,739303.010086983,2025-02-21,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,rising,1,738515.276367700,2022-12-26,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,falling,2,738543.894016741,2023-01-23,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,rising,3,738560.695997353,2023-02-09,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,falling,4,738563.730385302,2023-02-12,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,rising,5,738892.504554104,2024-01-07,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,falling,6,738906.792871876,2024-01-21,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,rising,7,739277.654030144,2025-01-26,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.80,0.13644036691230041,falling,8,739301.788668058,2025-02-19,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,rising,1,738518.023419480,2022-12-29,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,falling,2,738537.712992859,2023-01-17,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,rising,3,738894.012519799,2024-01-09,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,falling,4,738905.210597830,2024-01-20,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,rising,5,739279.214796928,2025-01-28,False
BASE,GSI-2198,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.15349541277633796,falling,6,739299.476164296,2025-02-17,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,1,738509.885110989,2022-12-20,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,2,738552.632511421,2023-02-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,3,738556.639936998,2023-02-05,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,4,738566.820364248,2023-02-15,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,5,738890.451279895,2024-01-05,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,6,738908.975423287,2024-01-23,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,7,739275.413202079,2025-01-24,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,8,739305.411224007,2025-02-23,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,1,738167.313058438,2022-01-12,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,2,738188.869960395,2022-02-02,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,3,738193.666623788,2022-02-07,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,4,738196.056513415,2022-02-10,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,5,738208.329703467,2022-02-22,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,6,738213.023726370,2022-02-27,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,7,738490.838129054,2022-12-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,8,738580.285584721,2023-03-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,9,738838.331391526,2023-11-14,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,10,738846.450263343,2023-11-22,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,11,738884.059799859,2023-12-30,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,12,738948.602655288,2024-03-03,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,13,739267.092752844,2025-01-16,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,14,739320.532031911,2025-03-10,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,15,739574.258186470,2025-11-19,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,16,739596.382935320,2025-12-11,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,17,739602.712148129,2025-12-17,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,18,739657.283468799,2026-02-10,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,1,738502.992613438,2022-12-13,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,2,738576.825175849,2023-02-25,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,3,738885.432910668,2023-12-31,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,4,738914.567900932,2024-01-29,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,5,738922.237104213,2024-02-06,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,6,738942.786348882,2024-02-26,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,7,739269.503676879,2025-01-18,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,8,739314.807518064,2025-03-04,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,9,739588.607722274,2025-12-03,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,10,739593.677740256,2025-12-08,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,11,739610.540193793,2025-12-25,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,12,739631.565020528,2026-01-15,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,13,739637.384746055,2026-01-21,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,14,739644.450482570,2026-01-28,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,1,738503.762829295,2022-12-14,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,2,738574.345407111,2023-02-23,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,3,738886.126797268,2024-01-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,4,738913.595570650,2024-01-28,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,5,738932.501240525,2024-02-16,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,6,738941.424795894,2024-02-25,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,7,739270.857900448,2025-01-19,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,8,739313.083331508,2025-03-03,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,9,739614.071224494,2025-12-29,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,10,739630.756089989,2026-01-14,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,rising,1,738505.460953432,2022-12-16,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,falling,2,738571.595847249,2023-02-20,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,rising,3,738886.842464249,2024-01-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,falling,4,738912.692446762,2024-01-27,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,rising,5,739271.776662937,2025-01-20,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,falling,6,739311.459853461,2025-03-01,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,rising,7,739624.162512733,2026-01-08,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.066486744252839167,falling,8,739629.219697576,2026-01-13,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,rising,1,738508.440270646,2022-12-19,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,falling,2,738568.947171612,2023-02-17,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,rising,3,738888.708255504,2024-01-03,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,falling,4,738910.904351267,2024-01-25,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,rising,5,739273.561551238,2025-01-22,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.088648992337118898,falling,6,739308.445815931,2025-02-26,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,rising,1,738514.728284356,2022-12-25,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,falling,2,738544.307352232,2023-01-24,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,rising,3,738549.541096448,2023-01-29,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,falling,4,738550.289404704,2023-01-30,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,rising,5,738560.195051667,2023-02-09,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,falling,6,738564.218870457,2023-02-13,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,rising,7,738892.210119441,2024-01-07,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,falling,8,738907.094569773,2024-01-22,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,rising,9,739277.343895222,2025-01-26,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.13297348850567833,falling,10,739302.286652172,2025-02-20,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,rising,1,738518.230218437,2022-12-29,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,falling,2,738537.507473396,2023-01-17,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,rising,3,738894.230485106,2024-01-09,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,falling,4,738905.067741403,2024-01-20,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,rising,5,739279.369160901,2025-01-28,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.15513573658995805,falling,6,739299.289060364,2025-02-17,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,rising,1,738521.860980929,2023-01-01,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,falling,2,738536.022774485,2023-01-16,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,rising,3,738896.267041740,2024-01-11,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,falling,4,738902.537435225,2024-01-17,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,rising,5,739280.423263797,2025-01-29,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.16621686063209792,falling,6,739297.806434376,2025-02-15,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.1772979846742378,rising,1,738522.893540161,2023-01-02,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.1772979846742378,falling,2,738533.752412245,2023-01-13,False
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.1772979846742378,rising,3,739281.508886704,2025-01-30,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.1772979846742378,falling,4,739296.376429167,2025-02-14,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.90,0.19946023275851751,rising,1,739283.788914019,2025-02-01,True
BASE,GSI-2198,2025-falling,EVENT_YEAR_RELATIVE,0.90,0.19946023275851751,falling,2,739293.502563731,2025-02-11,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,1,738509.885110989,2022-12-20,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,2,738552.632511421,2023-02-01,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,3,738556.639936998,2023-02-05,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,4,738566.820364248,2023-02-15,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,5,738890.451279895,2024-01-05,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,6,738908.975423287,2024-01-23,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,rising,7,739275.413202079,2025-01-24,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.11081124042139862,falling,8,739305.411224007,2025-02-23,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,1,738167.313058438,2022-01-12,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,2,738188.869960395,2022-02-02,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,3,738193.666623788,2022-02-07,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,4,738196.056513415,2022-02-10,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,5,738208.329703467,2022-02-22,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,6,738213.023726370,2022-02-27,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,7,738490.838129054,2022-12-01,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,8,738580.285584721,2023-03-01,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,9,738838.331391526,2023-11-14,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,10,738846.450263343,2023-11-22,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,11,738884.059799859,2023-12-30,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,12,738948.602655288,2024-03-03,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,13,739267.092752844,2025-01-16,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,14,739320.532031911,2025-03-10,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,15,739574.258186470,2025-11-19,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,16,739596.382935320,2025-12-11,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,rising,17,739602.712148129,2025-12-17,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.022162248084279725,falling,18,739657.283468799,2026-02-10,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,1,738502.992613438,2022-12-13,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,2,738576.825175849,2023-02-25,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,3,738885.432910668,2023-12-31,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,4,738914.567900932,2024-01-29,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,5,738922.237104213,2024-02-06,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,6,738942.786348882,2024-02-26,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,7,739269.503676879,2025-01-18,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,8,739314.807518064,2025-03-04,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,9,739588.607722274,2025-12-03,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,10,739593.677740256,2025-12-08,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,11,739610.540193793,2025-12-25,True
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,12,739631.565020528,2026-01-15,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,rising,13,739637.384746055,2026-01-21,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.20,0.044324496168559449,falling,14,739644.450482570,2026-01-28,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,1,738503.762829295,2022-12-14,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,2,738574.345407111,2023-02-23,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,3,738886.126797268,2024-01-01,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,4,738913.595570650,2024-01-28,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,5,738932.501240525,2024-02-16,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,6,738941.424795894,2024-02-25,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,rising,7,739270.857900448,2025-01-19,False
BASE,GSI-2198,2025-rising,EVENT_YEAR_RELATIVE,0.25,0.055405620210699308,falling,8,739313.083331508,2025-03-03,False
